client_id,rep_id,territory,drug,drug_class,month,rx_volume,target_rx,calls_made,samples_distributed
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-02-01,706,682,45,25
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-03-01,768,682,67,10
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-04-01,950,682,68,47
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-05-01,919,682,69,47
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-06-01,861,682,61,33
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-07-01,989,682,47,19
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-08-01,884,682,36,38
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-09-01,827,682,73,15
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-10-01,698,682,45,48
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-11-01,698,682,70,32
CLT004,REP19,TER-E1,Losartan,Cardiovascular,2024-12-01,706,682,67,16
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-01-01,245,281,72,18
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-02-01,330,281,34,11
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-03-01,299,281,78,15
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-04-01,330,281,74,28
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-05-01,364,281,30,39
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-06-01,328,281,23,14
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-07-01,329,281,60,11
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-08-01,333,281,56,25
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-09-01,339,281,65,38
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-10-01,320,281,54,24
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-11-01,246,281,62,25
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2022-12-01,262,281,29,41
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-01-01,252,281,42,11
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-02-01,269,281,57,40
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-03-01,318,281,22,23
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-04-01,359,281,44,10
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-05-01,380,281,37,18
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-06-01,352,281,57,32
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-07-01,372,281,74,45
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-08-01,360,281,47,26
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-09-01,318,281,41,32
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-10-01,325,281,49,14
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-11-01,295,281,54,36
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2023-12-01,287,281,68,11
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-01-01,353,281,49,46
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-02-01,346,281,70,37
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-03-01,350,281,76,11
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-04-01,467,281,59,36
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-05-01,398,281,40,14
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-06-01,417,281,71,30
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-07-01,392,281,57,29
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-08-01,282,281,69,34
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-09-01,397,281,25,12
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-10-01,328,281,52,10
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-11-01,313,281,31,34
CLT004,REP19,TER-E1,Metoprolol,Cardiovascular,2024-12-01,301,281,76,44
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-01-01,405,599,76,12
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-02-01,518,599,79,29
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-03-01,405,599,73,42
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-04-01,588,599,27,33
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-05-01,713,599,69,21
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-06-01,731,599,32,48
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-07-01,614,599,63,18
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-08-01,597,599,59,32
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-09-01,566,599,78,41
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-10-01,482,599,69,24
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-11-01,513,599,41,25
CLT004,REP19,TER-E1,Metformin,Diabetes,2022-12-01,430,599,60,19
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-01-01,502,599,79,25
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-02-01,568,599,54,35
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-03-01,617,599,33,24
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-04-01,655,599,68,42
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-05-01,684,599,33,38
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-06-01,666,599,39,39
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-07-01,655,599,32,27
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-08-01,688,599,42,42
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-09-01,570,599,52,41
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-10-01,596,599,73,26
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-11-01,541,599,44,13
CLT004,REP19,TER-E1,Metformin,Diabetes,2023-12-01,602,599,29,19
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-01-01,505,599,35,35
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-02-01,565,599,49,25
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-03-01,638,599,35,49
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-04-01,669,599,31,44
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-05-01,714,599,55,26
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-06-01,699,599,51,15
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-07-01,780,599,21,18
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-08-01,648,599,47,47
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-09-01,689,599,52,10
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-10-01,555,599,56,15
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-11-01,549,599,64,35
CLT004,REP19,TER-E1,Metformin,Diabetes,2024-12-01,566,599,76,23
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-01-01,681,819,43,40
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-02-01,612,819,48,41
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-03-01,713,819,77,33
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-04-01,690,819,64,36
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-05-01,860,819,37,27
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-06-01,821,819,56,35
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-07-01,623,819,27,29
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-08-01,761,819,73,31
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-09-01,771,819,55,39
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-10-01,718,819,42,28
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-11-01,622,819,56,46
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2022-12-01,596,819,34,38
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-01-01,611,819,21,29
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-02-01,701,819,34,13
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-03-01,718,819,78,35
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-04-01,840,819,70,20
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-05-01,890,819,27,38
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-06-01,882,819,30,46
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-07-01,847,819,33,19
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-08-01,848,819,54,18
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-09-01,785,819,31,12
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-10-01,759,819,72,48
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-11-01,646,819,41,30
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2023-12-01,693,819,79,41
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-01-01,652,819,23,37
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-02-01,657,819,33,17
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-03-01,812,819,56,30
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-04-01,861,819,77,27
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-05-01,922,819,36,40
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-06-01,893,819,53,15
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-07-01,1111,819,55,21
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-08-01,959,819,64,11
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-09-01,878,819,36,41
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-10-01,660,819,26,39
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-11-01,754,819,70,33
CLT004,REP19,TER-E1,Lisinopril,Cardiovascular,2024-12-01,741,819,25,36
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-01-01,482,578,61,17
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-02-01,534,578,23,36
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-03-01,593,578,66,35
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-04-01,545,578,76,46
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-05-01,703,578,47,48
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-06-01,735,578,58,37
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-07-01,678,578,57,37
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-08-01,531,578,24,12
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-09-01,487,578,77,29
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-10-01,562,578,38,20
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-11-01,452,578,42,16
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2022-12-01,464,578,65,43
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-01-01,606,578,67,27
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-02-01,586,578,60,34
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-03-01,599,578,38,48
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-04-01,683,578,74,24
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-05-01,770,578,47,30
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-06-01,597,578,78,23
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-07-01,694,578,49,31
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-08-01,668,578,22,46
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-09-01,658,578,62,49
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-10-01,593,578,63,38
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-11-01,568,578,66,11
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2023-12-01,569,578,48,42
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-01-01,591,578,52,15
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-02-01,667,578,63,49
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-03-01,658,578,20,42
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-04-01,788,578,59,41
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-05-01,736,578,76,43
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-06-01,829,578,28,32
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-07-01,785,578,72,29
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-08-01,713,578,69,34
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-09-01,727,578,65,33
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-10-01,564,578,53,31
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-11-01,577,578,62,44
CLT005,REP09,TER-S2,Metoprolol,Cardiovascular,2024-12-01,647,578,68,47
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-01-01,258,346,51,24
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-02-01,278,346,63,26
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-03-01,338,346,73,25
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-04-01,396,346,48,18
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-05-01,354,346,32,30
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-06-01,378,346,77,30
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-07-01,399,346,70,22
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-08-01,357,346,20,29
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-09-01,331,346,29,18
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-10-01,319,346,68,12
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-11-01,326,346,68,34
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2022-12-01,311,346,30,45
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-01-01,269,346,58,49
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-02-01,333,346,20,13
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-03-01,368,346,54,22
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-04-01,410,346,71,40
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-05-01,448,346,71,25
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-06-01,437,346,26,31
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-07-01,470,346,77,38
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-08-01,373,346,78,48
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-09-01,353,346,74,48
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-10-01,344,346,61,35
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-11-01,270,346,64,22
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2023-12-01,371,346,74,45
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-01-01,384,346,69,37
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-02-01,369,346,79,36
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-03-01,382,346,52,29
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-04-01,486,346,61,21
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-05-01,391,346,51,23
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-06-01,459,346,46,34
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-07-01,445,346,47,34
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-08-01,447,346,70,44
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-09-01,399,346,51,12
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-10-01,377,346,64,48
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-11-01,356,346,27,26
CLT005,REP09,TER-S2,Losartan,Cardiovascular,2024-12-01,290,346,71,36
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-01-01,355,540,42,38
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-02-01,455,540,69,29
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-03-01,499,540,75,17
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-04-01,548,540,57,47
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-05-01,597,540,45,40
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-06-01,578,540,63,21
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-07-01,559,540,58,21
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-08-01,536,540,51,34
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-09-01,543,540,25,44
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-10-01,498,540,53,47
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-11-01,416,540,24,27
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2022-12-01,446,540,35,17
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-01-01,450,540,71,31
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-02-01,541,540,50,19
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-03-01,526,540,47,15
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-04-01,613,540,78,29
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-05-01,550,540,78,38
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-06-01,618,540,35,31
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-07-01,607,540,69,43
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-08-01,557,540,30,49
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-09-01,465,540,63,43
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-10-01,478,540,69,16
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-11-01,569,540,73,34
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2023-12-01,463,540,22,47
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-01-01,504,540,78,19
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-02-01,524,540,54,29
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-03-01,588,540,46,45
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-04-01,619,540,42,41
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-05-01,655,540,78,43
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-06-01,700,540,55,46
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-07-01,673,540,31,30
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-08-01,716,540,59,28
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-09-01,503,540,38,15
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-10-01,584,540,35,17
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-11-01,496,540,62,48
CLT005,REP09,TER-S2,Atorvastatin,Cardiovascular,2024-12-01,420,540,68,21
CLT005,REP09,TER-S2,Omeprazole,GI,2022-01-01,280,374,40,46
CLT005,REP09,TER-S2,Omeprazole,GI,2022-02-01,280,374,71,33
CLT005,REP09,TER-S2,Omeprazole,GI,2022-03-01,312,374,61,26
CLT005,REP09,TER-S2,Omeprazole,GI,2022-04-01,361,374,48,39
CLT005,REP09,TER-S2,Omeprazole,GI,2022-05-01,396,374,43,20
CLT005,REP09,TER-S2,Omeprazole,GI,2022-06-01,400,374,28,21
CLT005,REP09,TER-S2,Omeprazole,GI,2022-07-01,353,374,47,22
CLT005,REP09,TER-S2,Omeprazole,GI,2022-08-01,405,374,42,28
CLT005,REP09,TER-S2,Omeprazole,GI,2022-09-01,342,374,35,42
CLT005,REP09,TER-S2,Omeprazole,GI,2022-10-01,330,374,31,43
CLT005,REP09,TER-S2,Omeprazole,GI,2022-11-01,310,374,32,40
CLT005,REP09,TER-S2,Omeprazole,GI,2022-12-01,338,374,21,48
CLT005,REP09,TER-S2,Omeprazole,GI,2023-01-01,294,374,21,25
CLT005,REP09,TER-S2,Omeprazole,GI,2023-02-01,315,374,58,22
CLT005,REP09,TER-S2,Omeprazole,GI,2023-03-01,369,374,79,28
CLT005,REP09,TER-S2,Omeprazole,GI,2023-04-01,405,374,26,47
CLT005,REP09,TER-S2,Omeprazole,GI,2023-05-01,444,374,60,20
CLT005,REP09,TER-S2,Omeprazole,GI,2023-06-01,409,374,43,15
CLT005,REP09,TER-S2,Omeprazole,GI,2023-07-01,443,374,48,48
CLT005,REP09,TER-S2,Omeprazole,GI,2023-08-01,360,374,21,28
CLT005,REP09,TER-S2,Omeprazole,GI,2023-09-01,381,374,76,46
CLT005,REP09,TER-S2,Omeprazole,GI,2023-10-01,348,374,47,39
CLT005,REP09,TER-S2,Omeprazole,GI,2023-11-01,304,374,20,15
CLT005,REP09,TER-S2,Omeprazole,GI,2023-12-01,320,374,37,19
CLT005,REP09,TER-S2,Omeprazole,GI,2024-01-01,278,374,32,46
CLT005,REP09,TER-S2,Omeprazole,GI,2024-02-01,333,374,39,10
CLT005,REP09,TER-S2,Omeprazole,GI,2024-03-01,355,374,74,38
CLT005,REP09,TER-S2,Omeprazole,GI,2024-04-01,459,374,55,46
CLT005,REP09,TER-S2,Omeprazole,GI,2024-05-01,444,374,44,11
CLT005,REP09,TER-S2,Omeprazole,GI,2024-06-01,479,374,74,31
CLT005,REP09,TER-S2,Omeprazole,GI,2024-07-01,425,374,71,30
CLT005,REP09,TER-S2,Omeprazole,GI,2024-08-01,386,374,32,46
CLT005,REP09,TER-S2,Omeprazole,GI,2024-09-01,431,374,58,29
CLT005,REP09,TER-S2,Omeprazole,GI,2024-10-01,341,374,52,23
CLT005,REP09,TER-S2,Omeprazole,GI,2024-11-01,356,374,65,25
CLT005,REP09,TER-S2,Omeprazole,GI,2024-12-01,309,374,65,25
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-01-01,471,545,38,42
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-02-01,535,545,21,24
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-03-01,547,545,41,36
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-04-01,642,545,32,42
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-05-01,574,545,76,23
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-06-01,595,545,43,12
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-07-01,682,545,49,44
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-08-01,586,545,67,23
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-09-01,557,545,40,32
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-10-01,561,545,39,20
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-11-01,392,545,29,15
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2022-12-01,565,545,55,33
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-01-01,474,545,46,46
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-02-01,558,545,25,10
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-03-01,592,545,43,34
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-04-01,600,545,34,35
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-05-01,627,545,57,15
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-06-01,622,545,73,44
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-07-01,737,545,55,21
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-08-01,646,545,57,20
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-09-01,655,545,26,20
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-10-01,518,545,55,40
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-11-01,535,545,77,33
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2023-12-01,598,545,28,40
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-01-01,493,545,79,11
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-02-01,570,545,57,24
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-03-01,610,545,22,20
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-04-01,737,545,34,37
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-05-01,714,545,69,16
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-06-01,750,545,34,27
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-07-01,588,545,21,49
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-08-01,597,545,39,43
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-09-01,568,545,49,14
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-10-01,586,545,30,10
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-11-01,479,545,21,30
CLT005,REP12,TER-W2,Metoprolol,Cardiovascular,2024-12-01,628,545,39,32
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-01-01,333,392,37,10
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-02-01,303,392,49,42
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-03-01,377,392,30,33
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-04-01,392,392,79,40
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-05-01,465,392,32,33
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-06-01,454,392,73,35
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-07-01,418,392,54,38
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-08-01,405,392,56,26
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-09-01,381,392,71,19
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-10-01,281,392,78,23
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-11-01,277,392,51,41
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2022-12-01,297,392,61,41
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-01-01,299,392,77,11
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-02-01,381,392,36,39
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-03-01,359,392,65,10
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-04-01,358,392,28,29
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-05-01,495,392,59,13
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-06-01,455,392,28,31
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-07-01,415,392,58,18
CLT005,REP12,TER-W2,Losartan,Cardiovascular,2023-08-01,400,392,25,28
